"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","TPCP","EMXT","EMNT","MMXT","MMNT","MNTM"
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1997-10-01,1.34,75,23,57.6,41,49.3
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1997-11-01,5.39,63,9,41.4,28.5,35
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1997-12-01,2,53,14,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-01-01,6.99,62,11,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-02-01,3.9,47,15,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-03-01,4.95,77,7,41.9,29.9,35.9
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-04-01,5.32,77,26,60.5,40.9,50.7
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-05-01,2.21,78,40,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-06-01,6.82,NA,NA,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-07-01,2.37,82,53,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-08-01,4.22,84,48,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-09-01,3.13,87,41,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-10-01,2.77,73,30,58.8,42.2,50.5
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1998-11-01,0.53,64,21,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1999-01-01,6.48,56,-1,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1999-02-01,2.57,65,5,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1999-03-01,7.72,60,0,NA,NA,NA
"COOP:461900","COOPERS ROCK STATE FOREST WV US","694.6","39.68333","-79.78333",1999-04-01,5.29,78,29,NA,NA,NA
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-06-01,1.89,88,45,79.3,56,67.7
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-07-01,6.44,89,53,82.3,61.9,72.1
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-08-01,2.24,90,54,81.5,60.5,71
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-09-01,0.9,85,36,78.8,50.6,64.7
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-10-01,4.67,83,24,64.9,42.5,53.7
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-11-01,3.75,72,3,55.8,28.9,42.4
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2005-12-01,2.88,62,1,37.2,18.7,28
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-01-01,3.69,62,3,47.2,25.5,36.4
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-02-01,1.41,66,-3,38.9,20.1,29.5
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-03-01,1.64,74,16,48.5,26.8,37.7
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-04-01,6.6,NA,NA,NA,NA,NA
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-05-01,3.17,88,30,68,42.1,55.1
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-06-01,6.04,88,41,75.8,52.6,64.2
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-07-01,4.15,89,44,81,59.5,70.3
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-08-01,2.58,89,49,82.4,58.1,70.3
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-09-01,3.24,81,37,69.3,49.9,59.6
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-10-01,4.28,79,21,60.1,37.4,48.8
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-11-01,2.93,77,15,54.6,32.4,43.5
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2006-12-01,1.48,71,4,48.5,24,36.3
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-01-01,3.29,65,8,42.1,23.6,32.9
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-02-01,3.16,49,-12,31.3,8.9,20.1
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-03-01,5.52,76,15,56.7,31,43.9
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-04-01,6.57,79,18,57.2,34.8,46
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-05-01,2.59,85,30,74.1,46.5,60.3
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-06-01,5.13,88,44,79,54.2,66.6
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-07-01,7.82,87,47,78.6,55.6,67.1
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-08-01,3.71,92,48,83.5,60.5,72
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-09-01,4.38,90,38,78.7,50.4,64.6
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-10-01,5.57,84,23,69.7,42.9,56.3
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-11-01,3.16,71,14,51.3,29.5,40.4
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2007-12-01,5.58,67,3,45.2,26.3,35.8
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2008-01-01,3.73,67,-1,38.1,17.6,27.9
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2008-02-01,2.93,67,2,42.9,22.5,32.7
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.8911",2008-03-01,2.93,60,8,40.5,19.4,30
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.89111",1998-07-01,4.05,NA,NA,NA,NA,NA
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.89111",1998-08-01,3.68,88,47,80.2,56.9,68.6
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.89111",1998-09-01,NA,90,35,76.8,50.7,63.8
"COOP:462151","DAILEY 1 SE WV US","609.6","38.7825","-79.89111",1998-10-01,NA,82,26,64.5,37.7,51.1
